 time            v(in)           v(out_a)        v(out_b)       
 7.58276779e-03  5.00000000e+00  4.99307689e+00  4.31967981e+00 
 7.59276779e-03  5.00000000e+00  4.99314577e+00  4.32173827e+00 
 7.60276779e-03  5.00000000e+00  4.99321397e+00  4.32379050e+00 
 7.61276779e-03  5.00000000e+00  4.99328150e+00  4.32583652e+00 
 7.62276779e-03  5.00000000e+00  4.99334835e+00  4.32787635e+00 
 7.63276779e-03  5.00000000e+00  4.99341453e+00  4.32991000e+00 
 7.64276779e-03  5.00000000e+00  4.99348006e+00  4.33193751e+00 
 7.65276779e-03  5.00000000e+00  4.99354493e+00  4.33395888e+00 
 7.66276779e-03  5.00000000e+00  4.99360916e+00  4.33597413e+00 
 7.67276779e-03  5.00000000e+00  4.99367275e+00  4.33798328e+00 
 7.68276779e-03  5.00000000e+00  4.99373571e+00  4.33998636e+00 
 7.69276779e-03  5.00000000e+00  4.99379804e+00  4.34198338e+00 
 7.70276779e-03  5.00000000e+00  4.99385975e+00  4.34397435e+00 
 7.71276779e-03  5.00000000e+00  4.99392085e+00  4.34595930e+00 
 7.72276779e-03  5.00000000e+00  4.99398134e+00  4.34793824e+00 
 7.73276779e-03  5.00000000e+00  4.99404123e+00  4.34991120e+00 
 7.74276779e-03  5.00000000e+00  4.99410052e+00  4.35187818e+00 
 7.75276779e-03  5.00000000e+00  4.99415922e+00  4.35383922e+00 
 7.76276779e-03  5.00000000e+00  4.99421734e+00  4.35579432e+00 
 7.77276779e-03  5.00000000e+00  4.99427488e+00  4.35774350e+00 
 7.78276779e-03  5.00000000e+00  4.99433184e+00  4.35968679e+00 
 7.79276779e-03  5.00000000e+00  4.99438824e+00  4.36162420e+00 
 7.80276779e-03  5.00000000e+00  4.99444408e+00  4.36355574e+00 
 7.81276779e-03  5.00000000e+00  4.99449936e+00  4.36548144e+00 
 7.82276779e-03  5.00000000e+00  4.99455410e+00  4.36740132e+00 
 7.83276779e-03  5.00000000e+00  4.99460828e+00  4.36931538e+00 
 7.84276779e-03  5.00000000e+00  4.99466193e+00  4.37122366e+00 
 7.85276779e-03  5.00000000e+00  4.99471505e+00  4.37312616e+00 
 7.86276779e-03  5.00000000e+00  4.99476764e+00  4.37502290e+00 
 7.87276779e-03  5.00000000e+00  4.99481970e+00  4.37691391e+00 
 7.88276779e-03  5.00000000e+00  4.99487124e+00  4.37879919e+00 
 7.89276779e-03  5.00000000e+00  4.99492228e+00  4.38067877e+00 
 7.90276779e-03  5.00000000e+00  4.99497280e+00  4.38255266e+00 
 7.91276779e-03  5.00000000e+00  4.99502282e+00  4.38442088e+00 
 7.92276779e-03  5.00000000e+00  4.99507235e+00  4.38628345e+00 
 7.93276779e-03  5.00000000e+00  4.99512138e+00  4.38814039e+00 
 7.94276779e-03  5.00000000e+00  4.99516992e+00  4.38999170e+00 
 7.95276779e-03  5.00000000e+00  4.99521798e+00  4.39183741e+00 
 7.96276779e-03  5.00000000e+00  4.99526556e+00  4.39367754e+00 
 7.97276779e-03  5.00000000e+00  4.99531267e+00  4.39551210e+00 
 7.98276779e-03  5.00000000e+00  4.99535931e+00  4.39734111e+00 
 7.99276779e-03  5.00000000e+00  4.99540549e+00  4.39916459e+00 
 8.00276779e-03  5.00000000e+00  4.99545121e+00  4.40098255e+00 
 8.01276779e-03  5.00000000e+00  4.99549647e+00  4.40279501e+00 
 8.02276779e-03  5.00000000e+00  4.99554128e+00  4.40460198e+00 
 8.03276779e-03  5.00000000e+00  4.99558564e+00  4.40640349e+00 
 8.04276779e-03  5.00000000e+00  4.99562957e+00  4.40819955e+00 
 8.05276779e-03  5.00000000e+00  4.99567305e+00  4.40999017e+00 
 8.06276779e-03  5.00000000e+00  4.99571611e+00  4.41177537e+00 
 8.07276779e-03  5.00000000e+00  4.99575873e+00  4.41355517e+00 
 8.08276779e-03  5.00000000e+00  4.99580094e+00  4.41532959e+00 
 8.09276779e-03  5.00000000e+00  4.99584272e+00  4.41709864e+00 
 8.10276779e-03  5.00000000e+00  4.99588408e+00  4.41886233e+00 
 8.11276779e-03  5.00000000e+00  4.99592504e+00  4.42062069e+00 
 8.12276779e-03  5.00000000e+00  4.99596559e+00  4.42237373e+00 
 8.13276779e-03  5.00000000e+00  4.99600573e+00  4.42412147e+00 
 8.14276779e-03  5.00000000e+00  4.99604547e+00  4.42586391e+00 
 8.15276779e-03  5.00000000e+00  4.99608482e+00  4.42760109e+00 
 8.16276779e-03  5.00000000e+00  4.99612378e+00  4.42933300e+00 
 8.17276779e-03  5.00000000e+00  4.99616235e+00  4.43105968e+00 
 8.18276779e-03  5.00000000e+00  4.99620053e+00  4.43278114e+00 
 8.19276779e-03  5.00000000e+00  4.99623834e+00  4.43449738e+00 
 8.20276779e-03  5.00000000e+00  4.99627577e+00  4.43620843e+00 
 8.21276779e-03  5.00000000e+00  4.99631283e+00  4.43791431e+00 
 8.22276779e-03  5.00000000e+00  4.99634951e+00  4.43961502e+00 
 8.23276779e-03  5.00000000e+00  4.99638584e+00  4.44131059e+00 
 8.24276779e-03  5.00000000e+00  4.99642180e+00  4.44300102e+00 
 8.25276779e-03  5.00000000e+00  4.99645740e+00  4.44468635e+00 
 8.26276779e-03  5.00000000e+00  4.99649265e+00  4.44636657e+00 
 8.27276779e-03  5.00000000e+00  4.99652755e+00  4.44804171e+00 
 8.28276779e-03  5.00000000e+00  4.99656210e+00  4.44971178e+00 
 8.29276779e-03  5.00000000e+00  4.99659631e+00  4.45137680e+00 
 8.30276779e-03  5.00000000e+00  4.99663018e+00  4.45303678e+00 
 8.31276779e-03  5.00000000e+00  4.99666371e+00  4.45469173e+00 
 8.32276779e-03  5.00000000e+00  4.99669691e+00  4.45634168e+00 
 8.33276779e-03  5.00000000e+00  4.99672977e+00  4.45798664e+00 
 8.34276779e-03  5.00000000e+00  4.99676231e+00  4.45962662e+00 
 8.35276779e-03  5.00000000e+00  4.99679453e+00  4.46126164e+00 
 8.36276779e-03  5.00000000e+00  4.99682642e+00  4.46289171e+00 
 8.37276779e-03  5.00000000e+00  4.99685800e+00  4.46451685e+00 
 8.38276779e-03  5.00000000e+00  4.99688927e+00  4.46613707e+00 
 8.39276779e-03  5.00000000e+00  4.99692022e+00  4.46775239e+00 
 8.40276779e-03  5.00000000e+00  4.99695086e+00  4.46936282e+00 
 8.41276779e-03  5.00000000e+00  4.99698120e+00  4.47096838e+00 
 8.42276779e-03  5.00000000e+00  4.99701124e+00  4.47256908e+00 
 8.43276779e-03  5.00000000e+00  4.99704098e+00  4.47416493e+00 
 8.44276779e-03  5.00000000e+00  4.99707042e+00  4.47575596e+00 
 8.45276779e-03  5.00000000e+00  4.99709957e+00  4.47734218e+00 
 8.46276779e-03  5.00000000e+00  4.99712843e+00  4.47892359e+00 
 8.47276779e-03  5.00000000e+00  4.99715700e+00  4.48050022e+00 
