 time            v(in)           v(out)          i(V1)          
 1.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00 
 1.00010000e-03  5.00000000e-01  4.99900020e-05 -4.99950010e-04 
 1.00030000e-03  1.50000000e+00  2.49930018e-04 -1.49975007e-03 
 1.00065000e-03  3.25000000e+00  1.08071429e-03 -3.24891929e-03 
 1.00100000e-03  5.00000000e+00  2.52320292e-03 -4.99747680e-03 
 1.00104616e-03  5.00000000e+00  2.75376638e-03 -4.99724623e-03 
 1.00113849e-03  5.00000000e+00  3.21485074e-03 -4.99678515e-03 
 1.00132314e-03  5.00000000e+00  4.13676407e-03 -4.99586324e-03 
 1.00169245e-03  5.00000000e+00  5.97956971e-03 -4.99402043e-03 
 1.00243107e-03  5.00000000e+00  9.66110061e-03 -4.99033890e-03 
 1.00390830e-03  5.00000000e+00  1.70078710e-02 -4.98299213e-03 
 1.00686277e-03  5.00000000e+00  3.16364863e-02 -4.96836351e-03 
 1.01277170e-03  5.00000000e+00  6.06359217e-02 -4.93936408e-03 
 1.02277170e-03  5.00000000e+00  1.08940161e-01 -4.89105984e-03 
 1.03277170e-03  5.00000000e+00  1.56287880e-01 -4.84371212e-03 
 1.04277170e-03  5.00000000e+00  2.02698021e-01 -4.79730198e-03 
 1.05277170e-03  5.00000000e+00  2.48189150e-01 -4.75181085e-03 
 1.06277170e-03  5.00000000e+00  2.92779464e-01 -4.70722054e-03 
 1.07277170e-03  5.00000000e+00  3.36486801e-01 -4.66351320e-03 
 1.08277170e-03  5.00000000e+00  3.79328646e-01 -4.62067135e-03 
 1.09277170e-03  5.00000000e+00  4.21322139e-01 -4.57867786e-03 
 1.10277170e-03  5.00000000e+00  4.62484076e-01 -4.53751592e-03 
 1.11277170e-03  5.00000000e+00  5.02830926e-01 -4.49716907e-03 
 1.12277170e-03  5.00000000e+00  5.42378829e-01 -4.45762117e-03 
 1.13277170e-03  5.00000000e+00  5.81143605e-01 -4.41885640e-03 
 1.14277170e-03  5.00000000e+00  6.19140761e-01 -4.38085924e-03 
 1.15277170e-03  5.00000000e+00  6.56385498e-01 -4.34361450e-03 
 1.16277170e-03  5.00000000e+00  6.92892716e-01 -4.30710728e-03 
 1.17277170e-03  5.00000000e+00  7.28677019e-01 -4.27132298e-03 
 1.18277170e-03  5.00000000e+00  7.63752721e-01 -4.23624728e-03 
 1.19277170e-03  5.00000000e+00  7.98133856e-01 -4.20186614e-03 
 1.20277170e-03  5.00000000e+00  8.31834175e-01 -4.16816582e-03 
 1.21277170e-03  5.00000000e+00  8.64867162e-01 -4.13513284e-03 
 1.22277170e-03  5.00000000e+00  8.97246030e-01 -4.10275397e-03 
 1.23277170e-03  5.00000000e+00  9.28983732e-01 -4.07101627e-03 
 1.24277170e-03  5.00000000e+00  9.60092965e-01 -4.03990703e-03 
 1.25277170e-03  5.00000000e+00  9.90586174e-01 -4.00941383e-03 
 1.26277170e-03  5.00000000e+00  1.02047556e+00 -3.97952444e-03 
 1.27277170e-03  5.00000000e+00  1.04977307e+00 -3.95022693e-03 
 1.28277170e-03  5.00000000e+00  1.07849044e+00 -3.92150956e-03 
 1.29277170e-03  5.00000000e+00  1.10663914e+00 -3.89336086e-03 
 1.30277170e-03  5.00000000e+00  1.13423044e+00 -3.86576956e-03 
 1.31277170e-03  5.00000000e+00  1.16127539e+00 -3.83872461e-03 
 1.32277170e-03  5.00000000e+00  1.18778478e+00 -3.81221522e-03 
 1.33277170e-03  5.00000000e+00  1.21376924e+00 -3.78623076e-03 
 1.34277170e-03  5.00000000e+00  1.23923916e+00 -3.76076084e-03 
 1.35277170e-03  5.00000000e+00  1.26420472e+00 -3.73579528e-03 
 1.36277170e-03  5.00000000e+00  1.28867591e+00 -3.71132409e-03 
 1.37277170e-03  5.00000000e+00  1.31266253e+00 -3.68733747e-03 
 1.38277170e-03  5.00000000e+00  1.33617416e+00 -3.66382584e-03 
 1.39277170e-03  5.00000000e+00  1.35922022e+00 -3.64077978e-03 
 1.40277170e-03  5.00000000e+00  1.38180992e+00 -3.61819008e-03 
 1.41277170e-03  5.00000000e+00  1.40395230e+00 -3.59604770e-03 
 1.42277170e-03  5.00000000e+00  1.42565621e+00 -3.57434379e-03 
 1.43277170e-03  5.00000000e+00  1.44693035e+00 -3.55306965e-03 
 1.44277170e-03  5.00000000e+00  1.46778321e+00 -3.53221679e-03 
 1.45277170e-03  5.00000000e+00  1.48822315e+00 -3.51177685e-03 
 1.46277170e-03  5.00000000e+00  1.50825833e+00 -3.49174167e-03 
 1.47277170e-03  5.00000000e+00  1.52789678e+00 -3.47210322e-03 
 1.48277170e-03  5.00000000e+00  1.54714635e+00 -3.45285365e-03 
 1.49277170e-03  5.00000000e+00  1.56601474e+00 -3.43398526e-03 
 1.50277170e-03  5.00000000e+00  1.58450950e+00 -3.41549050e-03 
 1.51277170e-03  5.00000000e+00  1.60263802e+00 -3.39736198e-03 
 1.52277170e-03  5.00000000e+00  1.62040756e+00 -3.37959244e-03 
 1.53277170e-03  5.00000000e+00  1.63782524e+00 -3.36217476e-03 
 1.54277170e-03  5.00000000e+00  1.65489800e+00 -3.34510200e-03 
 1.55277170e-03  5.00000000e+00  1.67163270e+00 -3.32836730e-03 
 1.56277170e-03  5.00000000e+00  1.68803601e+00 -3.31196399e-03 
 1.57277170e-03  5.00000000e+00  1.70411450e+00 -3.29588550e-03 
 1.58277170e-03  5.00000000e+00  1.71987461e+00 -3.28012539e-03 
 1.59277170e-03  5.00000000e+00  1.73532264e+00 -3.26467736e-03 
 1.60277170e-03  5.00000000e+00  1.75046477e+00 -3.24953523e-03 
 1.61277170e-03  5.00000000e+00  1.76530705e+00 -3.23469295e-03 
 1.62277170e-03  5.00000000e+00  1.77985542e+00 -3.22014458e-03 
 1.63277170e-03  5.00000000e+00  1.79411571e+00 -3.20588429e-03 
 1.64277170e-03  5.00000000e+00  1.80809362e+00 -3.19190638e-03 
 1.65277170e-03  5.00000000e+00  1.82179474e+00 -3.17820526e-03 
 1.66277170e-03  5.00000000e+00  1.83522454e+00 -3.16477546e-03 
 1.67277170e-03  5.00000000e+00  1.84838841e+00 -3.15161159e-03 
 1.68277170e-03  5.00000000e+00  1.86129161e+00 -3.13870839e-03 
 1.69277170e-03  5.00000000e+00  1.87393930e+00 -3.12606070e-03 
 1.70277170e-03  5.00000000e+00  1.88633655e+00 -3.11366345e-03 
 1.71277170e-03  5.00000000e+00  1.89848830e+00 -3.10151170e-03 
 1.72277170e-03  5.00000000e+00  1.91039942e+00 -3.08960058e-03 
 1.73277170e-03  5.00000000e+00  1.92207468e+00 -3.07792532e-03 
 1.74277170e-03  5.00000000e+00  1.93351874e+00 -3.06648126e-03 
 1.75277170e-03  5.00000000e+00  1.94473620e+00 -3.05526380e-03 
 1.76277170e-03  5.00000000e+00  1.95573152e+00 -3.04426848e-03 
 1.77277170e-03  5.00000000e+00  1.96650911e+00 -3.03349089e-03 
 1.78277170e-03  5.00000000e+00  1.97707329e+00 -3.02292671e-03 
 1.79277170e-03  5.00000000e+00  1.98742827e+00 -3.01257173e-03 
 1.80277170e-03  5.00000000e+00  1.99757821e+00 -3.00242179e-03 
 1.81277170e-03  5.00000000e+00  2.00752715e+00 -2.99247285e-03 
 1.82277170e-03  5.00000000e+00  2.01727909e+00 -2.98272091e-03 
 1.83277170e-03  5.00000000e+00  2.02683792e+00 -2.97316208e-03 
 1.84277170e-03  5.00000000e+00  2.03620747e+00 -2.96379253e-03 
 1.85277170e-03  5.00000000e+00  2.04539148e+00 -2.95460852e-03 
 1.86277170e-03  5.00000000e+00  2.05439363e+00 -2.94560637e-03 
 1.87277170e-03  5.00000000e+00  2.06321752e+00 -2.93678248e-03 
 1.88277170e-03  5.00000000e+00  2.07186667e+00 -2.92813333e-03 
 1.89277170e-03  5.00000000e+00  2.08034456e+00 -2.91965544e-03 
 1.90277170e-03  5.00000000e+00  2.08865457e+00 -2.91134543e-03 
 1.91277170e-03  5.00000000e+00  2.09680002e+00 -2.90319998e-03 
 1.92277170e-03  5.00000000e+00  2.10478418e+00 -2.89521582e-03 
 1.93277170e-03  5.00000000e+00  2.11261024e+00 -2.88738976e-03 
 1.94277170e-03  5.00000000e+00  2.12028132e+00 -2.87971868e-03 
 1.95277170e-03  5.00000000e+00  2.12780050e+00 -2.87219950e-03 
 1.96277170e-03  5.00000000e+00  2.13517079e+00 -2.86482921e-03 
 1.97277170e-03  5.00000000e+00  2.14239513e+00 -2.85760487e-03 
 1.98277170e-03  5.00000000e+00  2.14947642e+00 -2.85052358e-03 
 1.99277170e-03  5.00000000e+00  2.15641748e+00 -2.84358252e-03 
 2.00277170e-03  5.00000000e+00  2.16322109e+00 -2.83677891e-03 
 2.01277170e-03  5.00000000e+00  2.16988998e+00 -2.83011002e-03 
 2.02277170e-03  5.00000000e+00  2.17642681e+00 -2.82357319e-03 
 2.03277170e-03  5.00000000e+00  2.18283420e+00 -2.81716580e-03 
 2.04277170e-03  5.00000000e+00  2.18911471e+00 -2.81088529e-03 
 2.05277170e-03  5.00000000e+00  2.19527086e+00 -2.80472914e-03 
 2.06277170e-03  5.00000000e+00  2.20130510e+00 -2.79869490e-03 
 2.07277170e-03  5.00000000e+00  2.20721985e+00 -2.79278015e-03 
 2.08277170e-03  5.00000000e+00  2.21301748e+00 -2.78698252e-03 
 2.09277170e-03  5.00000000e+00  2.21870030e+00 -2.78129970e-03 
 2.10277170e-03  5.00000000e+00  2.22427059e+00 -2.77572941e-03 
 2.11277170e-03  5.00000000e+00  2.22973058e+00 -2.77026942e-03 
 2.12277170e-03  5.00000000e+00  2.23508245e+00 -2.76491755e-03 
 2.13277170e-03  5.00000000e+00  2.24032834e+00 -2.75967166e-03 
 2.14277170e-03  5.00000000e+00  2.24547035e+00 -2.75452965e-03 
 2.15277170e-03  5.00000000e+00  2.25051054e+00 -2.74948946e-03 
 2.16277170e-03  5.00000000e+00  2.25545093e+00 -2.74454907e-03 
 2.17277170e-03  5.00000000e+00  2.26029348e+00 -2.73970652e-03 
 2.18277170e-03  5.00000000e+00  2.26504015e+00 -2.73495985e-03 
 2.19277170e-03  5.00000000e+00  2.26969282e+00 -2.73030718e-03 
 2.20277170e-03  5.00000000e+00  2.27425336e+00 -2.72574664e-03 
 2.21277170e-03  5.00000000e+00  2.27872359e+00 -2.72127641e-03 
 2.22277170e-03  5.00000000e+00  2.28310530e+00 -2.71689470e-03 
 2.23277170e-03  5.00000000e+00  2.28740024e+00 -2.71259976e-03 
 2.24277170e-03  5.00000000e+00  2.29161014e+00 -2.70838986e-03 
 2.25277170e-03  5.00000000e+00  2.29573667e+00 -2.70426333e-03 
 2.26277170e-03  5.00000000e+00  2.29978149e+00 -2.70021851e-03 
 2.27277170e-03  5.00000000e+00  2.30374621e+00 -2.69625379e-03 
 2.28277170e-03  5.00000000e+00  2.30763243e+00 -2.69236757e-03 
 2.29277170e-03  5.00000000e+00  2.31144169e+00 -2.68855831e-03 
 2.30277170e-03  5.00000000e+00  2.31517551e+00 -2.68482449e-03 
 2.31277170e-03  5.00000000e+00  2.31883540e+00 -2.68116460e-03 
 2.32277170e-03  5.00000000e+00  2.32242282e+00 -2.67757718e-03 
 2.33277170e-03  5.00000000e+00  2.32593920e+00 -2.67406080e-03 
 2.34277170e-03  5.00000000e+00  2.32938595e+00 -2.67061405e-03 
 2.35277170e-03  5.00000000e+00  2.33276445e+00 -2.66723555e-03 
 2.36277170e-03  5.00000000e+00  2.33607604e+00 -2.66392396e-03 
 2.37277170e-03  5.00000000e+00  2.33932206e+00 -2.66067794e-03 
 2.38277170e-03  5.00000000e+00  2.34250380e+00 -2.65749620e-03 
 2.39277170e-03  5.00000000e+00  2.34562254e+00 -2.65437746e-03 
 2.40277170e-03  5.00000000e+00  2.34867952e+00 -2.65132048e-03 
 2.41277170e-03  5.00000000e+00  2.35167596e+00 -2.64832404e-03 
 2.42277170e-03  5.00000000e+00  2.35461307e+00 -2.64538693e-03 
 2.43277170e-03  5.00000000e+00  2.35749202e+00 -2.64250798e-03 
 2.44277170e-03  5.00000000e+00  2.36031396e+00 -2.63968604e-03 
 2.45277170e-03  5.00000000e+00  2.36308002e+00 -2.63691998e-03 
 2.46277170e-03  5.00000000e+00  2.36579131e+00 -2.63420869e-03 
 2.47277170e-03  5.00000000e+00  2.36844891e+00 -2.63155109e-03 
 2.48277170e-03  5.00000000e+00  2.37105388e+00 -2.62894612e-03 
 2.49277170e-03  5.00000000e+00  2.37360727e+00 -2.62639273e-03 
 2.50277170e-03  5.00000000e+00  2.37611009e+00 -2.62388991e-03 
 2.51277170e-03  5.00000000e+00  2.37856336e+00 -2.62143664e-03 
 2.52277170e-03  5.00000000e+00  2.38096804e+00 -2.61903196e-03 
 2.53277170e-03  5.00000000e+00  2.38332511e+00 -2.61667489e-03 
 2.54277170e-03  5.00000000e+00  2.38563551e+00 -2.61436449e-03 
 2.55277170e-03  5.00000000e+00  2.38790015e+00 -2.61209985e-03 
 2.56277170e-03  5.00000000e+00  2.39011995e+00 -2.60988005e-03 
 2.57277170e-03  5.00000000e+00  2.39229579e+00 -2.60770421e-03 
 2.58277170e-03  5.00000000e+00  2.39442855e+00 -2.60557145e-03 
 2.59277170e-03  5.00000000e+00  2.39651907e+00 -2.60348093e-03 
 2.60277170e-03  5.00000000e+00  2.39856820e+00 -2.60143180e-03 
 2.61277170e-03  5.00000000e+00  2.40057675e+00 -2.59942325e-03 
 2.62277170e-03  5.00000000e+00  2.40254553e+00 -2.59745447e-03 
 2.63277170e-03  5.00000000e+00  2.40447532e+00 -2.59552468e-03 
 2.64277170e-03  5.00000000e+00  2.40636690e+00 -2.59363310e-03 
 2.65277170e-03  5.00000000e+00  2.40822102e+00 -2.59177898e-03 
 2.66277170e-03  5.00000000e+00  2.41003842e+00 -2.58996158e-03 
 2.67277170e-03  5.00000000e+00  2.41181984e+00 -2.58818016e-03 
 2.68277170e-03  5.00000000e+00  2.41356598e+00 -2.58643402e-03 
 2.69277170e-03  5.00000000e+00  2.41527755e+00 -2.58472245e-03 
 2.70277170e-03  5.00000000e+00  2.41695522e+00 -2.58304478e-03 
 2.71277170e-03  5.00000000e+00  2.41859967e+00 -2.58140033e-03 
 2.72277170e-03  5.00000000e+00  2.42021156e+00 -2.57978844e-03 
 2.73277170e-03  5.00000000e+00  2.42179153e+00 -2.57820847e-03 
 2.74277170e-03  5.00000000e+00  2.42334021e+00 -2.57665979e-03 
 2.75277170e-03  5.00000000e+00  2.42485823e+00 -2.57514177e-03 
 2.76277170e-03  5.00000000e+00  2.42634618e+00 -2.57365382e-03 
 2.77277170e-03  5.00000000e+00  2.42780467e+00 -2.57219533e-03 
 2.78277170e-03  5.00000000e+00  2.42923428e+00 -2.57076572e-03 
 2.79277170e-03  5.00000000e+00  2.43063558e+00 -2.56936442e-03 
 2.80277170e-03  5.00000000e+00  2.43200914e+00 -2.56799086e-03 
 2.81277170e-03  5.00000000e+00  2.43335549e+00 -2.56664451e-03 
 2.82277170e-03  5.00000000e+00  2.43467518e+00 -2.56532482e-03 
 2.83277170e-03  5.00000000e+00  2.43596875e+00 -2.56403125e-03 
 2.84277170e-03  5.00000000e+00  2.43723669e+00 -2.56276331e-03 
 2.85277170e-03  5.00000000e+00  2.43847953e+00 -2.56152047e-03 
 2.86277170e-03  5.00000000e+00  2.43969776e+00 -2.56030224e-03 
 2.87277170e-03  5.00000000e+00  2.44089186e+00 -2.55910814e-03 
 2.88277170e-03  5.00000000e+00  2.44206232e+00 -2.55793768e-03 
 2.89277170e-03  5.00000000e+00  2.44320960e+00 -2.55679040e-03 
 2.90277170e-03  5.00000000e+00  2.44433416e+00 -2.55566584e-03 
 2.91277170e-03  5.00000000e+00  2.44543645e+00 -2.55456355e-03 
 2.92277170e-03  5.00000000e+00  2.44651692e+00 -2.55348308e-03 
 2.93277170e-03  5.00000000e+00  2.44757599e+00 -2.55242401e-03 
 2.94277170e-03  5.00000000e+00  2.44861409e+00 -2.55138591e-03 
 2.95277170e-03  5.00000000e+00  2.44963163e+00 -2.55036837e-03 
 2.96277170e-03  5.00000000e+00  2.45062903e+00 -2.54937097e-03 
 2.97277170e-03  5.00000000e+00  2.45160667e+00 -2.54839333e-03 
 2.98277170e-03  5.00000000e+00  2.45256495e+00 -2.54743505e-03 
 2.99277170e-03  5.00000000e+00  2.45350426e+00 -2.54649574e-03 
 3.00277170e-03  5.00000000e+00  2.45442497e+00 -2.54557503e-03 
 3.01277170e-03  5.00000000e+00  2.45532745e+00 -2.54467255e-03 
 3.02277170e-03  5.00000000e+00  2.45621205e+00 -2.54378795e-03 
 3.03277170e-03  5.00000000e+00  2.45707914e+00 -2.54292086e-03 
 3.04277170e-03  5.00000000e+00  2.45792906e+00 -2.54207094e-03 
 3.05277170e-03  5.00000000e+00  2.45876214e+00 -2.54123786e-03 
 3.06277170e-03  5.00000000e+00  2.45957874e+00 -2.54042126e-03 
 3.07277170e-03  5.00000000e+00  2.46037916e+00 -2.53962084e-03 
 3.08277170e-03  5.00000000e+00  2.46116373e+00 -2.53883627e-03 
 3.09277170e-03  5.00000000e+00  2.46193276e+00 -2.53806724e-03 
 3.10277170e-03  5.00000000e+00  2.46268657e+00 -2.53731343e-03 
 3.11277170e-03  5.00000000e+00  2.46342545e+00 -2.53657455e-03 
 3.12277170e-03  5.00000000e+00  2.46414970e+00 -2.53585030e-03 
 3.13277170e-03  5.00000000e+00  2.46485961e+00 -2.53514039e-03 
 3.14277170e-03  5.00000000e+00  2.46555545e+00 -2.53444455e-03 
 3.15277170e-03  5.00000000e+00  2.46623752e+00 -2.53376248e-03 
 3.16277170e-03  5.00000000e+00  2.46690609e+00 -2.53309391e-03 
 3.17277170e-03  5.00000000e+00  2.46756141e+00 -2.53243859e-03 
 3.18277170e-03  5.00000000e+00  2.46820376e+00 -2.53179624e-03 
 3.19277170e-03  5.00000000e+00  2.46883339e+00 -2.53116661e-03 
 3.20277170e-03  5.00000000e+00  2.46945055e+00 -2.53054945e-03 
 3.21277170e-03  5.00000000e+00  2.47005549e+00 -2.52994451e-03 
 3.22277170e-03  5.00000000e+00  2.47064845e+00 -2.52935155e-03 
 3.23277170e-03  5.00000000e+00  2.47122967e+00 -2.52877033e-03 
 3.24277170e-03  5.00000000e+00  2.47179938e+00 -2.52820062e-03 
 3.25277170e-03  5.00000000e+00  2.47235781e+00 -2.52764219e-03 
 3.26277170e-03  5.00000000e+00  2.47290518e+00 -2.52709482e-03 
 3.27277170e-03  5.00000000e+00  2.47344171e+00 -2.52655829e-03 
 3.28277170e-03  5.00000000e+00  2.47396762e+00 -2.52603238e-03 
 3.29277170e-03  5.00000000e+00  2.47448311e+00 -2.52551689e-03 
 3.30277170e-03  5.00000000e+00  2.47498839e+00 -2.52501161e-03 
 3.31277170e-03  5.00000000e+00  2.47548367e+00 -2.52451633e-03 
 3.32277170e-03  5.00000000e+00  2.47596914e+00 -2.52403086e-03 
 3.33277170e-03  5.00000000e+00  2.47644500e+00 -2.52355500e-03 
 3.34277170e-03  5.00000000e+00  2.47691144e+00 -2.52308856e-03 
 3.35277170e-03  5.00000000e+00  2.47736864e+00 -2.52263136e-03 
 3.36277170e-03  5.00000000e+00  2.47781678e+00 -2.52218322e-03 
 3.37277170e-03  5.00000000e+00  2.47825606e+00 -2.52174394e-03 
 3.38277170e-03  5.00000000e+00  2.47868663e+00 -2.52131337e-03 
 3.39277170e-03  5.00000000e+00  2.47910868e+00 -2.52089132e-03 
 3.40277170e-03  5.00000000e+00  2.47952236e+00 -2.52047764e-03 
 3.41277170e-03  5.00000000e+00  2.47992786e+00 -2.52007214e-03 
 3.42277170e-03  5.00000000e+00  2.48032533e+00 -2.51967467e-03 
 3.43277170e-03  5.00000000e+00  2.48071493e+00 -2.51928507e-03 
 3.44277170e-03  5.00000000e+00  2.48109681e+00 -2.51890319e-03 
 3.45277170e-03  5.00000000e+00  2.48147113e+00 -2.51852887e-03 
 3.46277170e-03  5.00000000e+00  2.48183804e+00 -2.51816196e-03 
 3.47277170e-03  5.00000000e+00  2.48219768e+00 -2.51780232e-03 
 3.48277170e-03  5.00000000e+00  2.48255020e+00 -2.51744980e-03 
 3.49277170e-03  5.00000000e+00  2.48289574e+00 -2.51710426e-03 
 3.50277170e-03  5.00000000e+00  2.48323444e+00 -2.51676556e-03 
 3.51277170e-03  5.00000000e+00  2.48356643e+00 -2.51643357e-03 
 3.52277170e-03  5.00000000e+00  2.48389185e+00 -2.51610815e-03 
 3.53277170e-03  5.00000000e+00  2.48421082e+00 -2.51578918e-03 
 3.54277170e-03  5.00000000e+00  2.48452348e+00 -2.51547652e-03 
 3.55277170e-03  5.00000000e+00  2.48482995e+00 -2.51517005e-03 
 3.56277170e-03  5.00000000e+00  2.48513034e+00 -2.51486966e-03 
 3.57277170e-03  5.00000000e+00  2.48542479e+00 -2.51457521e-03 
 3.58277170e-03  5.00000000e+00  2.48571341e+00 -2.51428659e-03 
 3.59277170e-03  5.00000000e+00  2.48599631e+00 -2.51400369e-03 
 3.60277170e-03  5.00000000e+00  2.48627361e+00 -2.51372639e-03 
 3.61277170e-03  5.00000000e+00  2.48654542e+00 -2.51345458e-03 
 3.62277170e-03  5.00000000e+00  2.48681185e+00 -2.51318815e-03 
 3.63277170e-03  5.00000000e+00  2.48707300e+00 -2.51292700e-03 
 3.64277170e-03  5.00000000e+00  2.48732898e+00 -2.51267102e-03 
 3.65277170e-03  5.00000000e+00  2.48757989e+00 -2.51242011e-03 
 3.66277170e-03  5.00000000e+00  2.48782584e+00 -2.51217416e-03 
 3.67277170e-03  5.00000000e+00  2.48806691e+00 -2.51193309e-03 
 3.68277170e-03  5.00000000e+00  2.48830321e+00 -2.51169679e-03 
 3.69277170e-03  5.00000000e+00  2.48853483e+00 -2.51146517e-03 
 3.70277170e-03  5.00000000e+00  2.48876186e+00 -2.51123814e-03 
 3.71277170e-03  5.00000000e+00  2.48898440e+00 -2.51101560e-03 
 3.72277170e-03  5.00000000e+00  2.48920253e+00 -2.51079747e-03 
 3.73277170e-03  5.00000000e+00  2.48941634e+00 -2.51058366e-03 
 3.74277170e-03  5.00000000e+00  2.48962592e+00 -2.51037408e-03 
 3.75277170e-03  5.00000000e+00  2.48983134e+00 -2.51016866e-03 
 3.76277170e-03  5.00000000e+00  2.49003270e+00 -2.50996730e-03 
 3.77277170e-03  5.00000000e+00  2.49023008e+00 -2.50976992e-03 
 3.78277170e-03  5.00000000e+00  2.49042354e+00 -2.50957646e-03 
 3.79277170e-03  5.00000000e+00  2.49061317e+00 -2.50938683e-03 
 3.80277170e-03  5.00000000e+00  2.49079905e+00 -2.50920095e-03 
 3.81277170e-03  5.00000000e+00  2.49098125e+00 -2.50901875e-03 
 3.82277170e-03  5.00000000e+00  2.49115984e+00 -2.50884016e-03 
 3.83277170e-03  5.00000000e+00  2.49133489e+00 -2.50866511e-03 
 3.84277170e-03  5.00000000e+00  2.49150648e+00 -2.50849352e-03 
 3.85277170e-03  5.00000000e+00  2.49167466e+00 -2.50832534e-03 
 3.86277170e-03  5.00000000e+00  2.49183952e+00 -2.50816048e-03 
 3.87277170e-03  5.00000000e+00  2.49200112e+00 -2.50799888e-03 
 3.88277170e-03  5.00000000e+00  2.49215951e+00 -2.50784049e-03 
 3.89277170e-03  5.00000000e+00  2.49231477e+00 -2.50768523e-03 
 3.90277170e-03  5.00000000e+00  2.49246695e+00 -2.50753305e-03 
 3.91277170e-03  5.00000000e+00  2.49261612e+00 -2.50738388e-03 
 3.92277170e-03  5.00000000e+00  2.49276233e+00 -2.50723767e-03 
 3.93277170e-03  5.00000000e+00  2.49290566e+00 -2.50709434e-03 
 3.94277170e-03  5.00000000e+00  2.49304614e+00 -2.50695386e-03 
 3.95277170e-03  5.00000000e+00  2.49318384e+00 -2.50681616e-03 
 3.96277170e-03  5.00000000e+00  2.49331881e+00 -2.50668119e-03 
 3.97277170e-03  5.00000000e+00  2.49345111e+00 -2.50654889e-03 
 3.98277170e-03  5.00000000e+00  2.49358079e+00 -2.50641921e-03 
 3.99277170e-03  5.00000000e+00  2.49370791e+00 -2.50629209e-03 
 4.00277170e-03  5.00000000e+00  2.49383250e+00 -2.50616750e-03 
 4.01277170e-03  5.00000000e+00  2.49395463e+00 -2.50604537e-03 
 4.02277170e-03  5.00000000e+00  2.49407434e+00 -2.50592566e-03 
 4.03277170e-03  5.00000000e+00  2.49419168e+00 -2.50580832e-03 
 4.04277170e-03  5.00000000e+00  2.49430670e+00 -2.50569330e-03 
 4.05277170e-03  5.00000000e+00  2.49441944e+00 -2.50558056e-03 
 4.06277170e-03  5.00000000e+00  2.49452994e+00 -2.50547006e-03 
 4.07277170e-03  5.00000000e+00  2.49463826e+00 -2.50536174e-03 
 4.08277170e-03  5.00000000e+00  2.49474443e+00 -2.50525557e-03 
 4.09277170e-03  5.00000000e+00  2.49484850e+00 -2.50515150e-03 
 4.10277170e-03  5.00000000e+00  2.49495051e+00 -2.50504949e-03 
 4.11277170e-03  5.00000000e+00  2.49505050e+00 -2.50494950e-03 
 4.12277170e-03  5.00000000e+00  2.49514851e+00 -2.50485149e-03 
 4.13277170e-03  5.00000000e+00  2.49524458e+00 -2.50475542e-03 
 4.14277170e-03  5.00000000e+00  2.49533875e+00 -2.50466125e-03 
 4.15277170e-03  5.00000000e+00  2.49543105e+00 -2.50456895e-03 
 4.16277170e-03  5.00000000e+00  2.49552152e+00 -2.50447848e-03 
 4.17277170e-03  5.00000000e+00  2.49561021e+00 -2.50438979e-03 
 4.18277170e-03  5.00000000e+00  2.49569713e+00 -2.50430287e-03 
 4.19277170e-03  5.00000000e+00  2.49578234e+00 -2.50421766e-03 
 4.20277170e-03  5.00000000e+00  2.49586586e+00 -2.50413414e-03 
 4.21277170e-03  5.00000000e+00  2.49594772e+00 -2.50405228e-03 
 4.22277170e-03  5.00000000e+00  2.49602796e+00 -2.50397204e-03 
 4.23277170e-03  5.00000000e+00  2.49610662e+00 -2.50389338e-03 
 4.24277170e-03  5.00000000e+00  2.49618372e+00 -2.50381628e-03 
 4.25277170e-03  5.00000000e+00  2.49625929e+00 -2.50374071e-03 
 4.26277170e-03  5.00000000e+00  2.49633336e+00 -2.50366664e-03 
 4.27277170e-03  5.00000000e+00  2.49640597e+00 -2.50359403e-03 
 4.28277170e-03  5.00000000e+00  2.49647713e+00 -2.50352287e-03 
 4.29277170e-03  5.00000000e+00  2.49654689e+00 -2.50345311e-03 
 4.30277170e-03  5.00000000e+00  2.49661527e+00 -2.50338473e-03 
 4.31277170e-03  5.00000000e+00  2.49668230e+00 -2.50331770e-03 
 4.32277170e-03  5.00000000e+00  2.49674799e+00 -2.50325201e-03 
 4.33277170e-03  5.00000000e+00  2.49681239e+00 -2.50318761e-03 
 4.34277170e-03  5.00000000e+00  2.49687551e+00 -2.50312449e-03 
 4.35277170e-03  5.00000000e+00  2.49693738e+00 -2.50306262e-03 
 4.36277170e-03  5.00000000e+00  2.49699803e+00 -2.50300197e-03 
 4.37277170e-03  5.00000000e+00  2.49705747e+00 -2.50294253e-03 
 4.38277170e-03  5.00000000e+00  2.49711574e+00 -2.50288426e-03 
 4.39277170e-03  5.00000000e+00  2.49717286e+00 -2.50282714e-03 
 4.40277170e-03  5.00000000e+00  2.49722884e+00 -2.50277116e-03 
 4.41277170e-03  5.00000000e+00  2.49728371e+00 -2.50271629e-03 
 4.42277170e-03  5.00000000e+00  2.49733750e+00 -2.50266250e-03 
 4.43277170e-03  5.00000000e+00  2.49739022e+00 -2.50260978e-03 
 4.44277170e-03  5.00000000e+00  2.49744190e+00 -2.50255810e-03 
 4.45277170e-03  5.00000000e+00  2.49749256e+00 -2.50250744e-03 
 4.46277170e-03  5.00000000e+00  2.49754221e+00 -2.50245779e-03 
