 time            v(a)            v(b)            v(y)           
 1.75489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.75989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.76489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.76989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.77489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.77989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.78489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.78989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.79489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.79989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.80489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.80989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.81489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.81989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.82489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.82989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.83489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.83989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.84489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.84989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.85489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.85989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.86489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.86989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.87489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.87989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.88489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.88989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.89489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.89989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.90489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.90989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.91489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.91989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.92489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.92989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.93489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.93989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.94489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.94989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.95489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.95989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.96489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.96989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.97489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.97989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.98489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.98989000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.99489000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 1.99744500e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 2.00000000e-05  0.00000000e+00  3.30000000e+00  3.29999999e+00 
 2.00010000e-05  3.30000000e-01  2.97000000e+00  3.29999999e+00 
 2.00030000e-05  9.90000000e-01  2.31000000e+00  3.29925812e+00 
 2.00065000e-05  2.14500000e+00  1.15500000e+00  3.29444883e+00 
 2.00100000e-05  3.30000000e+00  0.00000000e+00  3.29133163e+00 
 2.00107000e-05  3.30000000e+00  0.00000000e+00  3.29148635e+00 
 2.00121000e-05  3.30000000e+00  0.00000000e+00  3.29179027e+00 
 2.00149000e-05  3.30000000e+00  0.00000000e+00  3.29236619e+00 
 2.00205000e-05  3.30000000e+00  0.00000000e+00  3.29340105e+00 
 2.00317000e-05  3.30000000e+00  0.00000000e+00  3.29507695e+00 
 2.00541000e-05  3.30000000e+00  0.00000000e+00  3.29729632e+00 
 2.00989000e-05  3.30000000e+00  0.00000000e+00  3.29928605e+00 
 2.01489000e-05  3.30000000e+00  0.00000000e+00  3.29984849e+00 
 2.01989000e-05  3.30000000e+00  0.00000000e+00  3.29996785e+00 
 2.02489000e-05  3.30000000e+00  0.00000000e+00  3.29999317e+00 
 2.02989000e-05  3.30000000e+00  0.00000000e+00  3.29999853e+00 
 2.03489000e-05  3.30000000e+00  0.00000000e+00  3.29999966e+00 
 2.03989000e-05  3.30000000e+00  0.00000000e+00  3.29999990e+00 
 2.04489000e-05  3.30000000e+00  0.00000000e+00  3.29999995e+00 
 2.04989000e-05  3.30000000e+00  0.00000000e+00  3.29999996e+00 
 2.05489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.05989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.06489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.06989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.07489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.07989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.08489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.08989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.09489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.09989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.10489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.10989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.11489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.11989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.12489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.12989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.13489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.13989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.14489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.14989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.15489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.15989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.16489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.16989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.17489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.17989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.18489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.18989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.19489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.19989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.20489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.20989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.21489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.21989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.22489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.22989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.23489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.23989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.24489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.24989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.25489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.25989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.26489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.26989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.27489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.27989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.28489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.28989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.29489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.29989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.30489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.30989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.31489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.31989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.32489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.32989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.33489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.33989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.34489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.34989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.35489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.35989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.36489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.36989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.37489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.37989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.38489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.38989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.39489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.39989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.40489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.40989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.41489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.41989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.42489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.42989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.43489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.43989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.44489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.44989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.45489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.45989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.46489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.46989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.47489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.47989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.48489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.48989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.49489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.49989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.50489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.50989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.51489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.51989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.52489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.52989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.53489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.53989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.54489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.54989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.55489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.55989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.56489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.56989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.57489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.57989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.58489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.58989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.59489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.59989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.60489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.60989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.61489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.61989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.62489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.62989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.63489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.63989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.64489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.64989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.65489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.65989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.66489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.66989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.67489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.67989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.68489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.68989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.69489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.69989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.70489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.70989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.71489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.71989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.72489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.72989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.73489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.73989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.74489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.74989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.75489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.75989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.76489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.76989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.77489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.77989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.78489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.78989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.79489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.79989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.80489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.80989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.81489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.81989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.82489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.82989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.83489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.83989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.84489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.84989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.85489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.85989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.86489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.86989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.87489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.87989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.88489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.88989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.89489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.89989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.90489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.90989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.91489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.91989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.92489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.92989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.93489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.93989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.94489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.94989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.95489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.95989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.96489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.96989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.97489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.97989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.98489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.98989000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.99489000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 2.99744500e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 3.00000000e-05  3.30000000e+00  0.00000000e+00  3.29999997e+00 
 3.00010000e-05  3.30000000e+00  3.30000000e-01  3.29999997e+00 
 3.00030000e-05  3.30000000e+00  9.90000000e-01  3.29913411e+00 
 3.00065000e-05  3.30000000e+00  2.14500000e+00  3.26165675e+00 
 3.00100000e-05  3.30000000e+00  3.30000000e+00  3.16468763e+00 
 3.00107000e-05  3.30000000e+00  3.30000000e+00  3.14029045e+00 
 3.00121000e-05  3.30000000e+00  3.30000000e+00  3.09150727e+00 
 3.00149000e-05  3.30000000e+00  3.30000000e+00  2.99400809e+00 
 3.00205000e-05  3.30000000e+00  3.30000000e+00  2.79927898e+00 
 3.00317000e-05  3.30000000e+00  3.30000000e+00  2.41191294e+00 
 3.00541000e-05  3.30000000e+00  3.30000000e+00  1.68863085e+00 
 3.00989000e-05  3.30000000e+00  3.30000000e+00  6.70771308e-01 
 3.01489000e-05  3.30000000e+00  3.30000000e+00  1.77073214e-01 
 3.01779532e-05  3.30000000e+00  3.30000000e+00  8.18899921e-02 
 3.01981716e-05  3.30000000e+00  3.30000000e+00  4.81443944e-02 
 3.02239455e-05  3.30000000e+00  3.30000000e+00  2.41114897e-02 
 3.02505777e-05  3.30000000e+00  3.30000000e+00  1.17433338e-02 
 3.02756370e-05  3.30000000e+00  3.30000000e+00  5.97838806e-03 
 3.03019704e-05  3.30000000e+00  3.30000000e+00  2.92910946e-03 
 3.03273474e-05  3.30000000e+00  3.30000000e+00  1.47588251e-03 
 3.03534632e-05  3.30000000e+00  3.30000000e+00  7.27751113e-04 
 3.03787872e-05  3.30000000e+00  3.30000000e+00  3.67271453e-04 
 3.04091927e-05  3.30000000e+00  3.30000000e+00  1.59192805e-04 
 3.04483396e-05  3.30000000e+00  3.30000000e+00  5.18248499e-05 
 3.04983396e-05  3.30000000e+00  3.30000000e+00  1.10106407e-05 
 3.05483396e-05  3.30000000e+00  3.30000000e+00  2.35483926e-06 
 3.05983396e-05  3.30000000e+00  3.30000000e+00  5.19486282e-07 
 3.06483396e-05  3.30000000e+00  3.30000000e+00  1.30250811e-07 
 3.06983396e-05  3.30000000e+00  3.30000000e+00  4.76893922e-08 
 3.07483396e-05  3.30000000e+00  3.30000000e+00  3.01765297e-08 
 3.07983396e-05  3.30000000e+00  3.30000000e+00  2.64616875e-08 
 3.08483396e-05  3.30000000e+00  3.30000000e+00  2.56736911e-08 
 3.08983396e-05  3.30000000e+00  3.30000000e+00  2.55065403e-08 
 3.09483396e-05  3.30000000e+00  3.30000000e+00  2.54710841e-08 
 3.09983396e-05  3.30000000e+00  3.30000000e+00  2.54635631e-08 
 3.10483396e-05  3.30000000e+00  3.30000000e+00  2.54619677e-08 
 3.10983396e-05  3.30000000e+00  3.30000000e+00  2.54616293e-08 
 3.11483396e-05  3.30000000e+00  3.30000000e+00  2.54615575e-08 
 3.11983396e-05  3.30000000e+00  3.30000000e+00  2.54615423e-08 
 3.12483396e-05  3.30000000e+00  3.30000000e+00  2.54615390e-08 
 3.12983396e-05  3.30000000e+00  3.30000000e+00  2.54615384e-08 
 3.13483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.13983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.14483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.14983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.15483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.15983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.16483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.16983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.17483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.17983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.18483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.18983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.19483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.19983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.20483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.20983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.21483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.21983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.22483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.22983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.23483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.23983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.24483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.24983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.25483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.25983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.26483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.26983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.27483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.27983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.28483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.28983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.29483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.29983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.30483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.30983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.31483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.31983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.32483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.32983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.33483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.33983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.34483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.34983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.35483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.35983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.36483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.36983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.37483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.37983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.38483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.38983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.39483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.39983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.40483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.40983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.41483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.41983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.42483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.42983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.43483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.43983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.44483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.44983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.45483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.45983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
